date,stock_code,stock_name,pattern_type,action,entry_price,exit_price,shares,pnl,pnl_pct,holding_days,hot_resonance,resonance_sectors,stop_loss_triggered,take_profit_triggered,entry_date,exit_reason,plan_rank,plan_score,plan_reason,factor_metrics_json
20260106,603986,兆易创新,指标筛选/default,BUY,238.476,0.0,600,0.0,0.0,0,False,,False,False,20260106,buy,2,94.934,综合评分 94.9，候选排名第 2；当日涨幅 +10.00%，短线强度已确认；流动性分位 99.8，承接能力较好；tech_score 94.7，指标表现靠前；通过市场、流动性、强度、量能、趋势过滤,"{""stk_liquidity_percentile"": 99.78009895547004, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260106,601698,中国卫通,指标筛选/default,BUY,40.05996,0.0,3700,0.0,0.0,0,False,,False,False,20260106,buy,3,94.917,综合评分 94.9，候选排名第 3；当日涨幅 +9.99%，短线强度已确认；流动性分位 99.8，承接能力较好；tech_score 94.7，指标表现靠前；通过市场、流动性、强度、量能、趋势过滤,"{""stk_liquidity_percentile"": 99.76177386842588, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.68278235294117}"
20260107,002202,金风科技,指标筛选/default,BUY,24.549,0.0,6100,0.0,0.0,0,False,,False,False,20260107,buy,2,94.9324,综合评分 94.9，候选排名第 2；当日涨幅 +9.99%，短线强度已确认；流动性分位 99.8，承接能力较好；tech_score 94.7，指标表现靠前；通过市场、流动性、强度、量能、趋势过滤,"{""stk_liquidity_percentile"": 99.81681626671552, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.68058235294117}"
20260108,300346,南大光电,指标筛选/default,BUY,57.314400000000006,0.0,2600,0.0,0.0,0,False,,False,False,20260108,buy,2,94.8901,综合评分 94.9，候选排名第 2；当日涨幅 +20.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 3.26/2.79 倍；流动性分位 99.6，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.63369963369964, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260108,002792,通宇通讯,指标筛选/default,BUY,55.12002,0.0,2700,0.0,0.0,0,False,,False,False,20260108,buy,3,94.6429,综合评分 94.6，候选排名第 3；当日涨幅 +10.01%，短线强度已确认；量能未明显放大，成交额/成交量约为5日均值 0.89/0.79 倍；流动性分位 98.8，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.80952380952381, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260109,603986,兆易创新,指标筛选/default,SELL,238.476,249.5499,600,6406.765398000018,0.044762323705645944,3,False,,False,True,20260106,trailing_stop,2,94.934,综合评分 94.9，候选排名第 2；当日涨幅 +10.00%，短线强度已确认；流动性分位 99.8，承接能力较好；tech_score 94.7，指标表现靠前；通过市场、流动性、强度、量能、趋势过滤,"{""stk_liquidity_percentile"": 99.78009895547004, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260113,601698,中国卫通,指标筛选/default,SELL,40.05996,48.39302,3700,30555.085018200014,0.20608244216127775,5,False,,False,True,20260106,trailing_stop,3,94.917,综合评分 94.9，候选排名第 3；当日涨幅 +9.99%，短线强度已确认；流动性分位 99.8，承接能力较好；tech_score 94.7，指标表现靠前；通过市场、流动性、强度、量能、趋势过滤,"{""stk_liquidity_percentile"": 99.76177386842588, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.68278235294117}"
20260113,002202,金风科技,指标筛选/default,SELL,24.549,33.8821,6100,56618.300277,0.37797486245999595,4,False,,False,True,20260107,trailing_stop,2,94.9324,综合评分 94.9，候选排名第 2；当日涨幅 +9.99%，短线强度已确认；流动性分位 99.8，承接能力较好；tech_score 94.7，指标表现靠前；通过市场、流动性、强度、量能、趋势过滤,"{""stk_liquidity_percentile"": 99.81681626671552, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.68058235294117}"
20260113,300346,南大光电,指标筛选/default,SELL,57.314400000000006,54.6904,2600,-7051.958784000017,-0.04730885076841181,3,False,,False,False,20260108,time_stop,2,94.8901,综合评分 94.9，候选排名第 2；当日涨幅 +20.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 3.26/2.79 倍；流动性分位 99.6，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.63369963369964, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260114,002792,通宇通讯,指标筛选/default,SELL,55.12002,62.84406,2700,20589.67813319998,0.13830763595698917,4,False,,False,True,20260108,trailing_stop,3,94.6429,综合评分 94.6，候选排名第 3；当日涨幅 +10.01%，短线强度已确认；量能未明显放大，成交额/成交量约为5日均值 0.89/0.79 倍；流动性分位 98.8，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.80952380952381, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260116,002130,沃尔核材,指标筛选/default,BUY,31.49286,0.0,5200,0.0,0.0,0,False,,False,False,20260116,buy,2,94.5382,综合评分 94.5，候选排名第 2；当日涨幅 +10.01%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.12/2.00 倍；流动性分位 98.5，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.46069268829028, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260116,601208,东材科技,指标筛选/default,BUY,29.7594,0.0,5500,0.0,0.0,0,False,,False,False,20260116,buy,3,94.4283,综合评分 94.4，候选排名第 3；当日涨幅 +10.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.99/1.89 倍；流动性分位 98.1，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.094190947407, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260119,002130,沃尔核材,指标筛选/default,SELL,31.49286,29.63062,5200,-9933.079852799972,-0.06063707054767094,1,False,,True,False,20260116,stop_loss,2,94.5382,综合评分 94.5，候选排名第 2；当日涨幅 +10.01%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.12/2.00 倍；流动性分位 98.5，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.46069268829028, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260120,601208,东材科技,指标筛选/default,SELL,29.7594,26.63662,5500,-17414.84484299997,-0.10636591498003717,2,False,,True,False,20260116,stop_loss,3,94.4283,综合评分 94.4，候选排名第 3；当日涨幅 +10.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.99/1.89 倍；流动性分位 98.1，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.094190947407, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260121,002716,湖南白银,指标筛选/default,BUY,13.20636,0.0,12200,0.0,0.0,0,False,,False,False,20260121,buy,1,94.6982,综合评分 94.7，候选排名第 1；当日涨幅 +10.03%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.24/1.04 倍；流动性分位 99.0，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.99396378269618, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260121,601212,白银有色,指标筛选/default,BUY,7.9659,0.0,20300,0.0,0.0,0,False,,False,False,20260121,buy,2,94.5226,综合评分 94.5，候选排名第 2；当日涨幅 +10.03%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.35/1.25 倍；流动性分位 98.4，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.40863361990122, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260121,002201,九鼎新材,指标筛选/default,BUY,14.1282,0.0,11400,0.0,0.0,0,False,,False,False,20260121,buy,3,94.0726,综合评分 94.1，候选排名第 3；当日涨幅 +10.02%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.91/1.70 倍；流动性分位 96.9，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 96.90872507773916, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260122,002156,通富微电,指标筛选/default,BUY,58.065900000000006,0.0,2700,0.0,0.0,0,False,,False,False,20260122,buy,1,94.8765,综合评分 94.9，候选排名第 1；当日涨幅 +10.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.37/1.15 倍；流动性分位 99.6，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.59743824336688, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70038235294118}"
20260122,002185,华天科技,指标筛选/default,BUY,14.979899999999999,0.0,10800,0.0,0.0,0,False,,False,False,20260122,buy,3,94.7091,综合评分 94.7，候选排名第 3；当日涨幅 +10.01%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.13/1.92 倍；流动性分位 99.0，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.03019213174748, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260126,002156,通富微电,指标筛选/default,SELL,58.065900000000006,51.6964,2700,-17426.13774300003,-0.11111839191625478,2,False,,True,False,20260122,stop_loss,1,94.8765,综合评分 94.9，候选排名第 1；当日涨幅 +10.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.37/1.15 倍；流动性分位 99.6，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.59743824336688, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70038235294118}"
20260126,002185,华天科技,指标筛选/default,SELL,14.979899999999999,13.30334,10800,-18342.161769599974,-0.11334114114993453,2,False,,True,False,20260122,stop_loss,3,94.7091,综合评分 94.7，候选排名第 3；当日涨幅 +10.01%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.13/1.92 倍；流动性分位 99.0，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.03019213174748, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260127,002716,湖南白银,指标筛选/default,SELL,13.20636,17.60472,12200,53332.4458632,0.33091638390376155,4,False,,False,True,20260121,trailing_stop,1,94.6982,综合评分 94.7，候选排名第 1；当日涨幅 +10.03%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.24/1.04 倍；流动性分位 99.0，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.99396378269618, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260128,688110,东芯股份,指标筛选/default,BUY,157.15368,0.0,1100,0.0,0.0,0,False,,False,False,20260128,buy,2,94.7639,综合评分 94.8，候选排名第 2；当日涨幅 +20.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.21/1.88 倍；流动性分位 99.2，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.21288669229361, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260128,002185,华天科技,指标筛选/default,BUY,15.1302,0.0,11900,0.0,0.0,0,False,,False,False,20260128,buy,3,94.7219,综合评分 94.7，候选排名第 3；当日涨幅 +9.98%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.38/1.33 倍；流动性分位 99.2，承接能力较好；tech_score 94.6，指标表现靠前,"{""stk_liquidity_percentile"": 99.17627677100495, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.64400735294117}"
20260129,002201,九鼎新材,指标筛选/default,SELL,14.1282,14.5708,11400,4781.382299999968,0.02967778711275543,6,False,,False,True,20260121,trailing_stop,3,94.0726,综合评分 94.1，候选排名第 3；当日涨幅 +10.02%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.91/1.70 倍；流动性分位 96.9，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 96.90872507773916, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260129,688110,东芯股份,指标筛选/default,SELL,157.15368,133.91164,1100,-25809.59835960003,-0.14925666624981557,1,False,,True,False,20260128,stop_loss,2,94.7639,综合评分 94.8，候选排名第 2；当日涨幅 +20.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.21/1.88 倍；流动性分位 99.2，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.21288669229361, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260129,601600,中国铝业,指标筛选/default,BUY,15.04002,0.0,12200,0.0,0.0,0,False,,False,False,20260129,buy,1,94.9341,综合评分 94.9，候选排名第 1；当日涨幅 +10.02%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.92/1.82 倍；流动性分位 99.8，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.78038067349927, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260129,000630,铜陵有色,指标筛选/default,BUY,8.93784,0.0,20600,0.0,0.0,0,False,,False,False,20260129,buy,2,94.8627,综合评分 94.9，候选排名第 2；当日涨幅 +10.01%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.51/1.32 倍；流动性分位 99.5，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.5424597364568, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260129,002716,湖南白银,指标筛选/default,BUY,21.042,0.0,8700,0.0,0.0,0,False,,False,False,20260129,buy,3,94.848,综合评分 94.8，候选排名第 3；当日涨幅 +9.98%，短线强度已确认；流动性分位 99.6，承接能力较好；tech_score 94.6，指标表现靠前；通过市场、流动性、强度、量能、趋势过滤,"{""stk_liquidity_percentile"": 99.59736456808199, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.64345735294117}"
20260130,601212,白银有色,指标筛选/default,SELL,7.9659,13.64266,20300,114829.68587159994,0.7098932061051284,7,False,,False,True,20260121,trailing_stop,2,94.5226,综合评分 94.5，候选排名第 2；当日涨幅 +10.03%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.35/1.25 倍；流动性分位 98.4，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.40863361990122, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260130,601600,中国铝业,指标筛选/default,SELL,15.04002,14.101740000000001,12200,-11725.716069599992,-0.06388528852985839,1,False,,True,False,20260129,stop_loss,1,94.9341,综合评分 94.9，候选排名第 1；当日涨幅 +10.02%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.92/1.82 倍；流动性分位 99.8，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.78038067349927, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260130,000630,铜陵有色,指标筛选/default,SELL,8.93784,8.253459999999999,20600,-14374.491510000022,-0.0780481162705243,1,False,,True,False,20260129,stop_loss,2,94.8627,综合评分 94.9，候选排名第 2；当日涨幅 +10.01%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.51/1.32 倍；流动性分位 99.5，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.5424597364568, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260130,002716,湖南白银,指标筛选/default,SELL,21.042,19.00192,8700,-18018.527335200022,-0.09839720339387216,1,False,,True,False,20260129,stop_loss,3,94.848,综合评分 94.8，候选排名第 3；当日涨幅 +9.98%，短线强度已确认；流动性分位 99.6，承接能力较好；tech_score 94.6，指标表现靠前；通过市场、流动性、强度、量能、趋势过滤,"{""stk_liquidity_percentile"": 99.59736456808199, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.64345735294117}"
20260202,002185,华天科技,指标筛选/default,SELL,15.1302,14.04186,11900,-13222.4883882,-0.0734160974692087,3,False,,True,False,20260128,stop_loss,3,94.7219,综合评分 94.7，候选排名第 3；当日涨幅 +9.98%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.38/1.33 倍；流动性分位 99.2，承接能力较好；tech_score 94.6，指标表现靠前,"{""stk_liquidity_percentile"": 99.17627677100495, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.64400735294117}"
20260203,002471,中超控股,指标筛选/default,BUY,8.737440000000001,0.0,19400,0.0,0.0,0,False,,False,False,20260203,buy,1,94.4312,综合评分 94.4，候选排名第 1；当日涨幅 +9.96%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.42/1.40 倍；流动性分位 98.3，承接能力较好；tech_score 94.6，指标表现靠前,"{""stk_liquidity_percentile"": 98.2796486090776, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.60055735294117}"
20260204,000547,航天发展,指标筛选/default,BUY,33.53694,0.0,5000,0.0,0.0,0,False,,False,False,20260204,buy,1,94.9374,综合评分 94.9，候选排名第 1；当日涨幅 +9.99%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.95/1.75 倍；流动性分位 99.9，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.85361390667886, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.66848235294118}"
20260205,002506,协鑫集成,指标筛选/default,BUY,4.01802,0.0,42500,0.0,0.0,0,False,,False,False,20260205,buy,2,94.5767,综合评分 94.6，候选排名第 2；当日涨幅 +9.88%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.73/1.64 倍；流动性分位 99.1，承接能力较好；tech_score 94.4，指标表现靠前,"{""stk_liquidity_percentile"": 99.12216532553035, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.38605735294118}"
20260206,000547,航天发展,指标筛选/default,SELL,33.53694,30.2893,5000,-16485.38586000001,-0.09828232228391597,2,False,,True,False,20260204,stop_loss,1,94.9374,综合评分 94.9，候选排名第 1；当日涨幅 +9.99%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.95/1.75 倍；流动性分位 99.9，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.85361390667886, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.66848235294118}"
20260206,002361,神剑股份,指标筛选/default,BUY,14.1282,0.0,12100,0.0,0.0,0,False,,False,False,20260206,buy,3,94.3141,综合评分 94.3，候选排名第 3；当日涨幅 +10.01%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.32/1.24 倍；流动性分位 97.7，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 97.71355405158222, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260209,600759,ST洲际,指标筛选/default,BUY,5.611199999999999,0.0,31000,0.0,0.0,0,False,,False,False,20260209,buy,3,94.7091,综合评分 94.7，候选排名第 3；当日涨幅 +10.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.64/1.56 倍；流动性分位 99.0，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.03036955726307, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260210,002471,中超控股,指标筛选/default,SELL,8.737440000000001,9.850259999999999,19400,21289.432541999995,0.1255590093559198,5,False,,False,True,20260203,trailing_stop,1,94.4312,综合评分 94.4，候选排名第 1；当日涨幅 +9.96%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.42/1.40 倍；流动性分位 98.3，承接能力较好；tech_score 94.6，指标表现靠前,"{""stk_liquidity_percentile"": 98.2796486090776, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.60055735294117}"
20260210,002361,神剑股份,指标筛选/default,SELL,14.1282,14.75044,12100,7245.794212799985,0.042372444762090886,2,False,,False,True,20260206,trailing_stop,3,94.3141,综合评分 94.3，候选排名第 3；当日涨幅 +10.01%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.32/1.24 倍；流动性分位 97.7，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 97.71355405158222, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
