trade_date,index_code,index_name,open,high,low,close,pre_close,pct_chg,vol_hand,amount_yuan,source,as_of_date,ingested_at
20260616,399001.SZ,,15584.3702,15761.0035,15537.5027,15675.2457,15531.1095,0.928,754828802.0,1695082857800.0,index_daily,20260618,2026-06-18T17:50:41
20260617,399001.SZ,,15569.9231,15885.4916,15569.9231,15880.9507,15675.2457,1.3123,745916231.0,1688618264500.0,index_daily,20260618,2026-06-18T17:50:41
20260618,399001.SZ,,15826.7944,16104.7674,15825.3165,16030.7024,15880.9507,0.943,764106093.0,1749615385700.0,index_daily,20260618,2026-06-18T17:50:41
20251216,399006.SZ,,3130.4279,3141.5785,3058.7925,3071.7619,3137.8013,-2.1046,181550894.0,446175544000.0,index_daily,20260618,2026-06-18T17:50:41
20251217,399006.SZ,,3072.6211,3181.689,3072.6211,3175.9081,3071.7619,3.3904,186868324.0,488537918700.0,index_daily,20260618,2026-06-18T17:50:41
20251218,399006.SZ,,3138.6571,3154.0656,3107.0646,3107.0646,3175.9081,-2.1677,169218740.0,444395999100.0,index_daily,20260618,2026-06-18T17:50:41
20251219,399006.SZ,,3134.8043,3157.2902,3112.0318,3122.238,3107.0646,0.4884,177361917.0,438271870300.0,index_daily,20260618,2026-06-18T17:50:41
20251222,399006.SZ,,3153.7493,3197.9406,3153.7493,3191.9849,3122.238,2.2339,175227535.0,482641701600.0,index_daily,20260618,2026-06-18T17:50:41
20251223,399006.SZ,,3196.3087,3227.0674,3184.5343,3205.0108,3191.9849,0.4081,183880580.0,493682524800.0,index_daily,20260618,2026-06-18T17:50:41
20251224,399006.SZ,,3207.4095,3234.9985,3193.9671,3229.5772,3205.0108,0.7665,182675049.0,502569104700.0,index_daily,20260618,2026-06-18T17:50:41
20251225,399006.SZ,,3232.9712,3249.105,3200.4919,3239.343,3229.5772,0.3024,193569996.0,526293462500.0,index_daily,20260618,2026-06-18T17:50:41
20251226,399006.SZ,,3232.4093,3268.6947,3219.1305,3243.8757,3239.343,0.1399,210934629.0,571313750400.0,index_daily,20260618,2026-06-18T17:50:41
20251229,399006.SZ,,3237.7735,3250.0881,3208.0763,3222.6108,3243.8757,-0.6555,196242767.0,537966376200.00006,index_daily,20260618,2026-06-18T17:50:41
20251230,399006.SZ,,3208.3233,3251.1331,3207.7296,3242.9046,3222.6108,0.6297,206953285.0,559494560600.0,index_daily,20260618,2026-06-18T17:50:41
20251231,399006.SZ,,3247.7367,3254.8897,3198.2482,3203.1717,3242.9046,-1.2252,206198167.0,543691721799.99994,index_daily,20260618,2026-06-18T17:50:41
20260105,399006.SZ,,3229.933,3295.2856,3229.933,3294.5513,3203.1717,2.8528,263142610.0,696218047200.0,index_daily,20260618,2026-06-18T17:50:41
20260106,399006.SZ,,3279.8114,3321.4356,3265.7296,3319.2914,3294.5513,0.7509,278150655.0,756528810000.0,index_daily,20260618,2026-06-18T17:50:41
20260107,399006.SZ,,3331.3408,3351.2156,3298.5528,3329.6926,3319.2914,0.3134,271641050.0,756998657700.0,index_daily,20260618,2026-06-18T17:50:41
20260108,399006.SZ,,3308.7377,3328.955,3285.1638,3302.3067,3329.6926,-0.8225,280864918.0,750335142100.0,index_daily,20260618,2026-06-18T17:50:41
20260109,399006.SZ,,3279.3763,3330.0119,3269.9928,3327.8127,3302.3067,0.7724,333280635.0,872071830800.0,index_daily,20260618,2026-06-18T17:50:41
20260112,399006.SZ,,3323.6365,3398.0502,3282.3886,3388.3407,3327.8127,1.8189,406851831.0,1085825648900.0001,index_daily,20260618,2026-06-18T17:50:41
20260113,399006.SZ,,3390.6885,3416.8373,3307.6305,3321.8886,3388.3407,-1.9612,419547701.0,1077719305599.9999,index_daily,20260618,2026-06-18T17:50:41
20260114,399006.SZ,,3333.1714,3403.9542,3308.6275,3349.1376,3321.8886,0.8203,439958418.0,1151533419500.0,index_daily,20260618,2026-06-18T17:50:41
20260115,399006.SZ,,3318.1087,3372.4744,3309.062,3367.9166,3349.1376,0.5607,307576547.0,841262314700.0,index_daily,20260618,2026-06-18T17:50:41
20260116,399006.SZ,,3394.3463,3407.8623,3354.649,3361.0167,3367.9166,-0.2049,299981551.0,839167229600.0,index_daily,20260618,2026-06-18T17:50:41
20260119,399006.SZ,,3340.9356,3383.7891,3326.1342,3337.6081,3361.0167,-0.6965,256405216.0,709156029000.0,index_daily,20260618,2026-06-18T17:50:41
20260120,399006.SZ,,3340.4559,3347.9444,3257.4351,3277.979,3337.6081,-1.7866,260731480.0,702679995400.0,index_daily,20260618,2026-06-18T17:50:41
20260121,399006.SZ,,3270.1272,3329.5021,3270.1272,3295.5226,3277.979,0.5352,230185909.0,651234594700.0,index_daily,20260618,2026-06-18T17:50:41
20260122,399006.SZ,,3312.7513,3337.2721,3280.3168,3328.6471,3295.5226,1.0051,235389325.0,681535190900.0,index_daily,20260618,2026-06-18T17:50:41
20260123,399006.SZ,,3334.0167,3349.5034,3316.6539,3349.5034,3328.6471,0.6266,293479371.0,816909953700.0,index_daily,20260618,2026-06-18T17:50:41
20260126,399006.SZ,,3365.6058,3367.9919,3304.3556,3319.1489,3349.5034,-0.9062,314806723.0,838490942800.0,index_daily,20260618,2026-06-18T17:50:41
20260127,399006.SZ,,3316.0215,3366.6827,3277.2572,3342.5991,3319.1489,0.7065,266460051.0,745042709800.0,index_daily,20260618,2026-06-18T17:50:41
20260128,399006.SZ,,3359.7883,3361.1404,3301.0479,3323.5619,3342.5991,-0.5695,258142248.0,744175610600.0,index_daily,20260618,2026-06-18T17:50:41
20260129,399006.SZ,,3322.4798,3356.4849,3298.5882,3304.5103,3323.5619,-0.5732,294963224.0,789501604100.0,index_daily,20260618,2026-06-18T17:50:41
20260130,399006.SZ,,3301.5407,3369.2448,3255.6481,3346.3552,3304.5103,1.2663,263026317.0,726069048500.0,index_daily,20260618,2026-06-18T17:50:41
20260202,399006.SZ,,3368.1414,3390.2994,3262.1218,3264.1109,3346.3552,-2.4577,238543607.0,676890732300.0,index_daily,20260618,2026-06-18T17:50:41
20260203,399006.SZ,,3318.06,3332.4771,3249.061,3324.8923,3264.1109,1.8621,230616447.0,677319119100.0,index_daily,20260618,2026-06-18T17:50:41
20260204,399006.SZ,,3298.3221,3318.898,3244.7107,3311.5148,3324.8923,-0.4023,237312927.0,675589394900.0,index_daily,20260618,2026-06-18T17:50:41
20260205,399006.SZ,,3277.7213,3288.3754,3238.7843,3260.2783,3311.5148,-1.5472,205295208.0,552289133400.0,index_daily,20260618,2026-06-18T17:50:41
20260206,399006.SZ,,3222.8835,3288.0317,3199.1443,3236.4643,3260.2783,-0.7304,209401229.0,560718182600.0,index_daily,20260618,2026-06-18T17:50:41
20260209,399006.SZ,,3299.5974,3340.3292,3276.5672,3332.7695,3236.4643,2.9756,235311933.0,639292445700.0,index_daily,20260618,2026-06-18T17:50:41
20260210,399006.SZ,,3321.8839,3348.4827,3320.537,3320.537,3332.7695,-0.367,240458372.0,592567910400.0,index_daily,20260618,2026-06-18T17:50:41
20260211,399006.SZ,,3312.6434,3324.1824,3284.2393,3284.7352,3320.537,-1.0782,220715122.0,560297914600.0,index_daily,20260618,2026-06-18T17:50:41
20260212,399006.SZ,,3294.5706,3334.3536,3292.6766,3328.0624,3284.7352,1.319,225917395.0,613481765600.0,index_daily,20260618,2026-06-18T17:50:41
20260213,399006.SZ,,3309.4294,3323.3692,3275.2892,3275.9584,3328.0624,-1.5656,206249589.0,542116866500.0,index_daily,20260618,2026-06-18T17:50:41
20260224,399006.SZ,,3331.7946,3343.2439,3292.5006,3308.2648,3275.9584,0.9862,222404055.0,593352962900.0,index_daily,20260618,2026-06-18T17:50:41
20260225,399006.SZ,,3313.0925,3363.1817,3302.7587,3354.819,3308.2648,1.4072,232054794.0,622233080700.0,index_daily,20260618,2026-06-18T17:50:41
20260226,399006.SZ,,3346.7428,3351.5725,3310.5542,3344.9823,3354.819,-0.2932,251619744.0,692770295800.0,index_daily,20260618,2026-06-18T17:50:41
20260227,399006.SZ,,3303.9765,3326.5846,3292.892,3310.3049,3344.9823,-1.0367,240320830.0,662758934400.0,index_daily,20260618,2026-06-18T17:50:41
20260302,399006.SZ,,3257.0513,3319.9081,3257.0513,3294.1611,3310.3049,-0.4877,273514911.0,738402865800.0,index_daily,20260618,2026-06-18T17:50:41
20260303,399006.SZ,,3316.6326,3331.2643,3206.6154,3209.4819,3294.1611,-2.5706,286371199.0,750497944600.0,index_daily,20260618,2026-06-18T17:50:41
20260304,399006.SZ,,3171.1852,3217.1109,3149.4115,3164.3714,3209.4819,-1.4055,217331863.0,540959855600.0,index_daily,20260618,2026-06-18T17:50:41
20260305,399006.SZ,,3236.151,3264.7961,3194.9562,3216.9393,3164.3714,1.6612,241669489.0,608890526300.0,index_daily,20260618,2026-06-18T17:50:41
20260306,399006.SZ,,3197.6649,3248.8983,3177.871,3229.3015,3216.9393,0.3843,222766225.0,540340964500.0,index_daily,20260618,2026-06-18T17:50:41
20260309,399006.SZ,,3152.717,3220.0146,3111.8831,3208.5818,3229.3015,-0.6416,255045461.0,650179202100.0,index_daily,20260618,2026-06-18T17:50:41
20260310,399006.SZ,,3281.9438,3308.747,3272.9901,3306.1414,3208.5818,3.0406,236304273.0,644901557400.0,index_daily,20260618,2026-06-18T17:50:41
20260311,399006.SZ,,3318.4125,3388.1031,3318.4125,3349.5287,3306.1414,1.3123,235567220.0,659568608400.0,index_daily,20260618,2026-06-18T17:50:41
20260312,399006.SZ,,3357.0333,3358.7713,3286.7671,3317.5225,3349.5287,-0.9555,225425058.0,596080416000.0,index_daily,20260618,2026-06-18T17:50:41
20260313,399006.SZ,,3296.5029,3342.8542,3296.1136,3310.2779,3317.5225,-0.2184,226552974.0,576407243100.0,index_daily,20260618,2026-06-18T17:50:41
20260316,399006.SZ,,3323.979,3360.3543,3284.0476,3357.0219,3310.2779,1.4121,208217725.0,555776665000.0,index_daily,20260618,2026-06-18T17:50:41
20260317,399006.SZ,,3385.7125,3390.0207,3279.8745,3280.0589,3357.0219,-2.2926,207256854.0,559674336100.0,index_daily,20260618,2026-06-18T17:50:41
20260318,399006.SZ,,3307.8216,3350.5565,3274.2597,3346.3651,3280.0589,2.0215,193702693.0,539875479799.99994,index_daily,20260618,2026-06-18T17:50:41
20260319,399006.SZ,,3311.4447,3361.2145,3295.4534,3309.1033,3346.3651,-1.1135,199153562.0,541748961100.0,index_daily,20260618,2026-06-18T17:50:41
20260320,399006.SZ,,3362.0716,3426.6093,3348.7,3352.1026,3309.1033,1.2994,225401630.0,659559529700.0,index_daily,20260618,2026-06-18T17:50:41
20260323,399006.SZ,,3300.5583,3334.4556,3214.8191,3235.2207,3352.1026,-3.4868,239669170.0,612416484300.0,index_daily,20260618,2026-06-18T17:50:41
20260324,399006.SZ,,3266.9324,3270.1911,3155.2708,3251.5453,3235.2207,0.5046,205225478.0,515432678300.0,index_daily,20260618,2026-06-18T17:50:41
20260325,399006.SZ,,3287.1712,3325.2629,3278.7259,3316.9714,3251.5453,2.0122,206290185.0,554769228200.0,index_daily,20260618,2026-06-18T17:50:41
20260326,399006.SZ,,3299.0308,3347.2299,3263.9963,3272.488,3316.9714,-1.3411,185458328.0,489469562700.0,index_daily,20260618,2026-06-18T17:50:41
20260327,399006.SZ,,3236.3699,3323.3324,3228.4108,3295.8804,3272.488,0.7148,169688302.0,460779852600.0,index_daily,20260618,2026-06-18T17:50:41
20260330,399006.SZ,,3254.4306,3281.3926,3224.599,3273.3551,3295.8804,-0.6834,172193857.0,453981833000.0,index_daily,20260618,2026-06-18T17:50:41
20260331,399006.SZ,,3247.2786,3280.479,3184.9524,3184.9524,3273.3551,-2.7007,178168265.0,474017219600.0,index_daily,20260618,2026-06-18T17:50:41
20260401,399006.SZ,,3255.264,3255.264,3206.8016,3247.5229,3184.9524,1.9646,180123659.0,510585857700.0,index_daily,20260618,2026-06-18T17:50:41
20260402,399006.SZ,,3229.5996,3229.6795,3155.1302,3172.6494,3247.5229,-2.3056,174675433.0,454116594600.0,index_daily,20260618,2026-06-18T17:50:41
20260403,399006.SZ,,3197.7711,3199.4376,3149.1529,3149.5962,3172.6494,-0.7266,161826887.0,434346343600.0,index_daily,20260618,2026-06-18T17:50:41
20260407,399006.SZ,,3162.8226,3181.3506,3133.7789,3160.8157,3149.5962,0.3562,146704273.0,394413814500.0,index_daily,20260618,2026-06-18T17:50:41
20260408,399006.SZ,,3257.9054,3348.3915,3243.7825,3347.61,3160.8157,5.9097,226902299.0,655429932800.0,index_daily,20260618,2026-06-18T17:50:41
20260409,399006.SZ,,3316.2912,3340.2983,3301.6459,3323.2989,3347.61,-0.7262,195555903.0,571477746800.0,index_daily,20260618,2026-06-18T17:50:41
20260410,399006.SZ,,3355.0728,3470.7194,3354.7651,3448.787,3323.2989,3.776,205391067.0,647882946500.0,index_daily,20260618,2026-06-18T17:50:41
20260413,399006.SZ,,3434.3203,3492.4818,3434.3203,3476.4396,3448.787,0.8018,180013139.0,564917428100.0,index_daily,20260618,2026-06-18T17:50:41
20260414,399006.SZ,,3507.1101,3560.3015,3493.3683,3558.5273,3476.4396,2.3613,200966061.0,655853282900.0,index_daily,20260618,2026-06-18T17:50:41
20260415,399006.SZ,,3596.0789,3599.9789,3491.4512,3514.9604,3558.5273,-1.2243,203159933.0,646515424000.0,index_daily,20260618,2026-06-18T17:50:41
20260416,399006.SZ,,3531.2612,3629.4224,3518.3579,3626.271,3514.9604,3.1668,212193010.0,662253182500.0,index_daily,20260618,2026-06-18T17:50:41
20260417,399006.SZ,,3643.1528,3685.0977,3620.3281,3678.2934,3626.271,1.4346,213647879.0,684281808800.0,index_daily,20260618,2026-06-18T17:50:41
20260420,399006.SZ,,3657.3484,3696.2599,3642.8068,3677.5758,3678.2934,-0.0195,215598843.0,698484540800.0,index_daily,20260618,2026-06-18T17:50:41
20260421,399006.SZ,,3662.2588,3695.7421,3619.4849,3688.9372,3677.5758,0.3089,196710068.0,634026122600.0,index_daily,20260618,2026-06-18T17:50:41
20260422,399006.SZ,,3660.4199,3755.7512,3660.085,3752.7591,3688.9372,1.7301,208325489.0,690964644300.0,index_daily,20260618,2026-06-18T17:50:41
20260423,399006.SZ,,3769.019,3785.2304,3681.5706,3720.2474,3752.7591,-0.8663,234554113.0,741796706000.0,index_daily,20260618,2026-06-18T17:50:41
20260424,399006.SZ,,3682.4985,3699.9391,3624.9951,3667.7851,3720.2474,-1.4102,227960181.0,729481270100.0,index_daily,20260618,2026-06-18T17:50:41
20260427,399006.SZ,,3677.8905,3686.9433,3640.1145,3648.788,3667.7851,-0.5179,215941887.0,674213473900.0,index_daily,20260618,2026-06-18T17:50:41
20260428,399006.SZ,,3623.4895,3636.9342,3580.3892,3596.7118,3648.788,-1.4272,218834024.0,664872021600.0,index_daily,20260618,2026-06-18T17:50:41
20260429,399006.SZ,,3578.4228,3692.2058,3578.4228,3687.1681,3596.7118,2.515,215002402.0,679396871400.0,index_daily,20260618,2026-06-18T17:50:41
20260430,399006.SZ,,3704.1088,3718.3986,3660.2192,3677.1485,3687.1681,-0.2717,201808141.0,638060867600.0,index_daily,20260618,2026-06-18T17:50:41
20260506,399006.SZ,,3760.671,3815.0704,3724.5267,3778.1595,3677.1485,2.747,249880273.0,838085984000.0,index_daily,20260618,2026-06-18T17:50:41
20260507,399006.SZ,,3807.9896,3840.0553,3761.2319,3833.0572,3778.1595,1.453,252313119.0,839415277800.0,index_daily,20260618,2026-06-18T17:50:41
20260508,399006.SZ,,3792.0425,3840.1564,3787.1736,3796.1283,3833.0572,-0.9634,242873982.0,782390376400.0,index_daily,20260618,2026-06-18T17:50:41
20260511,399006.SZ,,3829.6077,3937.8741,3797.4979,3928.9739,3796.1283,3.4995,264046160.0,922847287100.0,index_daily,20260618,2026-06-18T17:50:41
20260512,399006.SZ,,3947.137,3954.9915,3897.8172,3934.882,3928.9739,0.1504,247035077.0,838293258000.0,index_daily,20260618,2026-06-18T17:50:41
20260513,399006.SZ,,3900.7367,4041.989,3893.8032,4038.3327,3934.882,2.6291,248072070.0,860686701900.0,index_daily,20260618,2026-06-18T17:50:41
20260514,399006.SZ,,4087.8506,4090.4223,3937.6007,3951.1404,4038.3327,-2.1591,250323171.0,887382494100.0,index_daily,20260618,2026-06-18T17:50:41
20260515,399006.SZ,,3957.7375,4002.7267,3870.3736,3929.0642,3951.1404,-0.5587,245569818.0,876510686300.0,index_daily,20260618,2026-06-18T17:50:41
20260518,399006.SZ,,3895.0684,3961.1555,3883.4046,3914.8753,3929.0642,-0.3611,217646935.0,757350469300.0,index_daily,20260618,2026-06-18T17:50:41
20260519,399006.SZ,,3894.001,3918.3068,3808.47,3908.4374,3914.8753,-0.1644,223481303.0,762720750300.0,index_daily,20260618,2026-06-18T17:50:41
20260520,399006.SZ,,3889.6789,3947.2204,3887.1546,3921.7894,3908.4374,0.3416,222605616.0,756328408400.0,index_daily,20260618,2026-06-18T17:50:41
20260521,399006.SZ,,3962.3031,4017.809,3827.516,3829.7786,3921.7894,-2.3461,265528741.0,896007099000.0,index_daily,20260618,2026-06-18T17:50:41
20260522,399006.SZ,,3875.8128,3948.989,3856.2068,3938.502,3829.7786,2.8389,214290151.0,787396763200.0,index_daily,20260618,2026-06-18T17:50:41
20260525,399006.SZ,,3974.9748,4022.737,3905.6946,4021.1602,3938.502,2.0987,231457814.0,878510327200.0,index_daily,20260618,2026-06-18T17:50:41
20260526,399006.SZ,,4003.1332,4057.3694,3985.5127,4043.0658,4021.1602,0.5448,228092127.0,837209303900.0,index_daily,20260618,2026-06-18T17:50:41
20260527,399006.SZ,,4053.6752,4148.2339,4015.6499,4045.7731,4043.0658,0.067,224129185.0,834578267000.0,index_daily,20260618,2026-06-18T17:50:41
20260528,399006.SZ,,4042.0784,4135.3756,3971.7196,4125.0749,4045.7731,1.9601,207796485.0,768291117900.0,index_daily,20260618,2026-06-18T17:50:41
20260529,399006.SZ,,4141.9138,4158.6938,4010.1195,4037.951,4125.0749,-2.1121,233413758.0,850350414200.0,index_daily,20260618,2026-06-18T17:50:41
20260601,399006.SZ,,4057.3928,4081.4183,3942.6833,3950.9432,4037.951,-2.1548,210798808.0,728530856700.0,index_daily,20260618,2026-06-18T17:50:41
20260602,399006.SZ,,3987.4066,4083.9248,3946.1081,4055.8709,3950.9432,2.6558,203915727.0,714031279200.0,index_daily,20260618,2026-06-18T17:50:41
20260603,399006.SZ,,4089.0198,4218.3305,4063.2049,4122.987,4055.8709,1.6548,218925847.0,803001384400.0,index_daily,20260618,2026-06-18T17:50:41
20260604,399006.SZ,,4072.5489,4114.2369,4051.1466,4088.884,4122.987,-0.8271,202724869.0,697606653000.0,index_daily,20260618,2026-06-18T17:50:41
20260605,399006.SZ,,4079.9523,4105.2105,3933.0655,3957.935,4088.884,-3.2026,228732023.0,816091905800.0,index_daily,20260618,2026-06-18T17:50:41
20260608,399006.SZ,,3820.2306,3903.7742,3776.9267,3811.7854,3957.935,-3.6926,228336414.0,722402374900.0,index_daily,20260618,2026-06-18T17:50:41
20260609,399006.SZ,,3865.6931,3962.8976,3823.7604,3961.7493,3811.7854,3.9342,209755584.0,720241468500.0,index_daily,20260618,2026-06-18T17:50:41
20260610,399006.SZ,,3897.73,3928.3596,3818.3123,3854.7935,3961.7493,-2.6997,203947086.0,648811830100.0,index_daily,20260618,2026-06-18T17:50:41
20260611,399006.SZ,,3839.1872,3910.278,3755.6132,3811.246,3854.7935,-1.1297,198465340.0,649928667500.0,index_daily,20260618,2026-06-18T17:50:41
20260612,399006.SZ,,3921.0888,3921.5348,3822.4219,3830.353,3811.246,0.5013,230246099.0,805740233100.0,index_daily,20260618,2026-06-18T17:50:41
20260615,399006.SZ,,3896.167,4033.5349,3844.0802,4033.5349,3830.353,5.3045,221269002.0,790537830500.0,index_daily,20260618,2026-06-18T17:50:41
20260616,399006.SZ,,4065.2708,4142.4326,4053.8784,4102.9421,4033.5349,1.7208,225905114.0,829816569600.0,index_daily,20260618,2026-06-18T17:50:41
20260617,399006.SZ,,4061.2973,4168.1644,4058.6137,4167.0478,4102.9421,1.5624,221861568.0,824852280400.0,index_daily,20260618,2026-06-18T17:50:41
20260618,399006.SZ,,4153.6209,4272.0078,4153.6209,4252.3903,4167.0478,2.048,226559937.0,862178853000.0,index_daily,20260618,2026-06-18T17:50:41
